all_input_list: 800
all_m6a_list: 8
all_snp_input_list: 15200
all_class_list: 15200
all_snp_m6a_list: 152
(1.0, 1.0)
(1.6363642137213468, 0.26493077258390568)
(1.5555561406323299, 0.40487269569205631)
(1.5000003385085778, 0.60723871204792168)
(2.3333342742123753, 0.11531822750442913)
(0.0, 1.0)
(1.3333334431398787, 1.0)
(1.0, 1.0)
(4.0000021271445085, 0.035156214533668295)
(3.000000247064656, 1.0)
(3.2500024674723873, 0.049041667068241993)
(1.0, 1.0)
(11.000009180614315, 0.0063476435395782094)
(0.33333330734447481, 0.62499984866489444)
(3.666669082412056, 0.057372973196818569)
(2.0000008272229621, 0.18924702869680213)
(2.3333342742123753, 0.11531822750442913)
(19.00000653598556, 0.0039062480466025766)
(0, 999)
(3.000000247064656, 1.0)
(3.000000253073824, 1.0)
(3.6666683998954235, 0.057373001976464513)
(3.8000044400818878, 0.0066107247085139638)
(4.0000009173312892, 0.1093749789024713)
(1.5000001512126422, 0.75390640324785418)
(3.000000253073824, 1.0)
(0, 999)
(2.8000009631980745, 0.06(0, 999)
(1.0909091458955229, 1.0)
(4.0000009173312892, 0.1093749789024713)
(1.4000001411318066, 0.77441417641613897)
(3.000000253073824, 1.0)
(2.0000000764442567, 1.0)
(1.1666667121471797, 1.0)
(0.85714277073560685, 0.8450189815769984)
(2.0000003057770965, 0.38769529837896249)
(1.4615388033921481, 0.37708534820123696)
(2.0000002363492779, 0.68750004631327299)
(1.1428572288275689, 1.0)
(2.0000011529696753, 0.18924693520284752)
(6.0000022567233433, 0.12499996045290648)
(1.6153852667626436, 0.22948082772510298)
(4.0000010015209764, 0.37499991215238038)
(2.272728488886969, 0.028816671566684555)
(0.79999995967663284, 1.0)
(5.6666696989572491, 0.0025768236008778408)
(0.0, 1.0)
(0.0, 1.0)
(1.0, 1.0)
(2.7500016066075053, 0.11846911718089655)
(11.00000905904521, 0.0063476440429463283)
(0.0, 1.0)
(8.6666816613621052, 1.5236292383892703e-05)
(2.1428585736027084, 0.13380031981271323)
(2.0000002016168361, 0.68750006521493778)
(3.5000014762647833, 0.17968741399709434)
(1.2500001043251103, 1.0)
(1.0, 1.0)
(3.0000020245925572, 0.076812645527142148)
(1.2857144376531522, 0.80361937754869328)
(6.6666760002353156, 0.00048827843949055314)
(0.0, 1.0)
(2.250000664732541, 0.26684563203416317)
(3.0000009882590706, 0.28906241356251283)
(2.0000009026897447, 0.23788438037895904)
(5.3333360361762008, 0.0044250406498189008)
(1.9000008619126254, 0.13604582900118456)
(0, 999)
(0, 999)
(2.2000007799529406, 0.21011344141680927)
(0.92307687654994219, 1.0)
(3.5000020066631921, 0.0059246000526530221)
(2.272728488886969, 0.028816671566684555)
(1.2000000709047918, 1.0)
(12.000011135259063, 0.0034179607335368279)
(2.2500011340955028, 0.075518609795526895)
(0.74999995568451294, 1.0)
(2.8000009631980745, 0.063568075147778874)
(0.4999999617778717, 0.68750008736946155)
(0, 999)
(2.6250020163568046, 0.024119491020268249)
(2.5000008599983135, 0.078353822462342404)
(4.0000010015209764, 0.37499991215238038)
(8.0000047240477059, 0.039062463863744783)
(0.6666666146889435, 0.7539060122279071)
(3.000000225672241, 1.0)
(14.000013912868521, 8.679872297954653e-07)
(2.272728488886969, 0.028816671566684555)
(1.857144533568434, 0.080690245795416671)
(2.5000005641807932, 0.45312498306393401)
(4.0000020245918737, 0.10937492172495708)
(3.0000024816699131, 0.012540917712548024)
(3.000000250380171, 1.0)
(3.2000028988956606, 0.026603633306023503)
(1.0909091829360253, 1.0)
(2.2000011016737178, 0.21011336128174046)
(3.0000020030432903, 0.076812642244968879)
(2.0000011810125242, 0.18924692056499551)
(2.1428581557832791, 0.13380040061001836)
(1.5714290960351036, 0.48068216307372619)
(2.0000002016168361, 0.68750006521493778)
(2.0000003118663874, 0.38769517000800752)
(9.0000042542882639, 0.02148435921680298)
(1.7000004548435874, 0.24778844965565267)
(2.000000329419636, 0.68749988156382114)
(1.5000004431551845, 0.42435610889400027)
(2.3750013168109554, 0.05223891139544104)
(0.49999997479789932, 1.0)
(2.0000001687159039, 1.0)
(11.000002772231564, 0.062499992406375042)
(4.5000025941807005, 0.065429625178288445)
(1.9000006666146889, 0.13604581815080358)
(2.6666681955530835, 0.013530960985884339)
(1.0, 1.0)
(4.0000020245918737, 0.10937492172495708)
(1.0, 1.0)
(4.7500027775612041, 0.0025994716619675545)
(9.0000027519939731, 0.0214843650436407)
(3.000000177261922, 1.0)
(1.0, 1.0)
(1.5000001772619795, 0.75390629681893051)
(1.5000004513448724, 0.50344453674293788)
(15.000007898531997, 0.015624988496444649)
(2.0000004941295351, 0.50781241107805197)
(0, 999)
(1.6000001871198324, 0.58105451190831681)
(2.3333348706262336, 0.1153181479957697)
(4.5000025941807005, 0.065429625178288445)
(1.3333333853110565, 1.0)
(0.24999995568451822, 0.37499999255625505)
(2.1428581557832791, 0.13380040061001836)
(4.0000020245918737, 0.10937492172495708)
(3.0000018053794895, 0.076812661937559396)
(6.0000015121264223, 0.12499997861030247)
(1.0, 1.0)
(1.7142863695227502, 0.1433065373918585)
(1.875000775521573, 0.21003949670568361)
(4.5000025941807005, 0.065429625178288445)
(2.0000008346012317, 0.30175764236749525)
(1.0, 1.0)
(3.000000253073824, 1.0)
(2.6000017546470309, 0.096252313492068226)
(3.000000116949861, 1.0)
(3.0000(3.000000253073824, 1.0)
(15.000008763310372, 0.015624985275425014)
(3.00000250380474, 0.041389380079665028)
(2.5000005641807932, 0.45312498306393401)
(2.8000019263971798, 0.0050976285142650315)
(0.4999999808889366, 1.0)
(2.7500015853329116, 0.11846911917247099)
(1.0, 1.0)
(2.7500011374313713, 0.11846916773680019)
(2.1428577980939534, 0.13380045270217811)
(3.000001482388972, 0.14599598840027433)
(0, 999)
(2.1000008829318046, 0.070755473120389462)
(1.6666672575402461, 0.30745613520116655)
(2.538463478971889, 0.0045338444191933107)
(13.000013159852731, 0.0018310495282427394)
(1.5555559475884897, 0.40487279414236377)
(1.3750003442730367, 0.64760573420145584)
(11.000002772231564, 0.062499992406375042)
(2.357144568950202, 0.0079427001822635485)
(0.0, 1.0)
(1.5714289428347337, 0.48068230590390876)
(3.000000114666378, 1.0)
(1.0, 1.0)
(13.000005867480471, 0.031249982407511031)
(8.6666816613621052, 1.5236292383892703e-05)
(2.4000009926674375, 0.14346304429185908)
(3.2000013722125327, 0.026603666069397056)
(2.7777794765405281, 0.0090411637900295466)
(1.2000002338999911, 0.59005305996064195)
(1.3333333853110565, 1.0)
(4.3333398527661329, 0.00053504882706239838)
(7.5000081373654046, 0.0023498454472266105)
(1.6250006854089964, 0.38331008627834562)
(1.0, 1.0)
(0.4999999808889366, 1.0)
(9.0000027519939731, 0.0214843650436407)
(2.0000011529696753, 0.18924693520284752)
(2.1666679460967933, 0.16706831449301196)
(1.3333333853110565, 1.0)
(2.8888925832341417, 0.0059880890967862147)
(3.5000008820737909, 0.17968747761408582)
(6.0000017726197958, 0.124999973903653)
(1.4000002336882864, 0.77441393939179348)
(1.6666674902165024, 0.30745600559202191)
(5.000000834600639, 0.49999996477736747)
(2.0000003338403256, 0.68749989580175186)
(2.8000021258225436, 0.06356801105905556)
(1.9090920371226878, 0.11018401990563226)
(2.200001087085425, 0.21011335595213135)
(5.00000075224086, 0.49999997751179182)
(2.8000009631980745, 0.063568075147778874)
(7.000001058488309, 0.25000001714395476)
(13.000006423683693, 0.031249978461503649)
(0.49999996238795841, 1.0)
(1.0, 1.0)
(2.2000007799529406, 0.21011344141680927)
(5.0000010080842303, 0.21874997219224068)
(0.0, 0.49999989570411973)
(1.3333336900735517, 0.39160274925387917)
(1.4000001411318066, 0.77441417641613897)
(2.3333347375175917, 0.11531817118900255)
(0, 999)
(2.0000007796663333, 0.098737028252351602)
(1.0, 1.0)
(1.5555560151238679, 0.40487279425643952)
(5.3333390432793317, 0.0044250338129391996)
(5.0000033384049267, 0.038574167660817747)
(1.8333343844431065, 0.048873791562606184)
(1.0, 1.0)
(2.5000005641807932, 0.45312498306393401)
(1.1666667254715861, 1.0)
(2.6666671864439788, 0.22656241918863221)
(1.0, 1.0)
(3.1666701024443178, 0.014633246490170223)
(2.0000004941295351, 0.50781241107805197)
(1.5555561960942639, 0.40487263834738263)
(5.0000015044821158, 0.218749960556643)
(1.5000000886309741, 1.0)
(0.33333329394179395, 0.62500003959865591)
(2.2000011016737178, 0.21011336128174046)
(0.49999995782102752, 1.0)
(6.0000035452408484, 0.012939436016055765)
(0.49999997045634548, 1.0)
(1.2000000709047918, 1.0)
(1.9411776577239792, 0.032839062947965528)
(2.5000011283620109, 0.17956533203005798)
(1.8333340983845263, 0.33230570001130039)
(3.1666701024443178, 0.014633246490170223)
(7.0000035053242957, 0.070312444876542049)
(4.3333398527661329, 0.00053504882706239838)
(1.2500000940301321, 1.0)
(4.3333369888479805, 0.021270710225017163)
(6.0000022567233433, 0.12499996045290648)
(3.000000225672241, 1.0)
(0, 999)
(0.0, 1.0)
(3.7500033971430726, 0.019210767844543373)
(6.0000024706476758, 0.12499994047792382)
(3.000000177261922, 1.0)
(1.7500002646221373, 0.54882815789445427)
(1.0, 1.0)
(2.2857159798740874, 0.093139486161070567)
(0, 999)
(9.000002127143441, 0.12499998406947163)
(3.000000114666378, 1.0)
(3.5000014605517897, 0.17968740286593932)
(3.000000114666378, 1.0)
(1.8000007258211217, 0.18493323007811249)
(2.0000001647097907, 1.0)
(3.0000020030432903, 0.076812642244968879)
(0.66666664118524777, 1.0)
(1.0, 1.0)
(2.66666766965497, 0.22656241844095568)
(3.000000253073824, 1.0)
(3.0000024706495072, 0.041389380324199414)
(2.777(2.0000007796663333, 0.098737028252351602)
(1.0, 1.0)
(0.66666661042803199, 1.0)
(2.1111119340922087, 0.087158441865107045)
(1.0, 1.0)
(1.200000180537949, 0.83181186364626625)
(4.0000020030426215, 0.1093749180053729)
(3.0000003545238965, 0.62500003959865591)
(0, 999)
(2.0000009026897447, 0.23788438037895904)
(2.1428581557832791, 0.13380040061001836)
(2.0000006237329693, 0.15158950364538221)
(2.0000003545239591, 0.50781253883745336)
(2.3333341122942879, 0.34374987166903392)
(2.500000292374704, 0.45312490316316695)
(3.2500024674723873, 0.049041667068241993)
(3.000000177261922, 1.0)
(3.5000028824241878, 0.030883725055495095)
(2.4000009926674375, 0.14346304429185908)
(1.5000005061481392, 0.50344447603057341)
(2.2000007799529406, 0.21011344141680927)
(8.0000046737661172, 0.039062461443929559)
(1.3333334372887957, 0.79052723750914367)
(0.92307684603679652, 1.0)
(0.49999997045634548, 1.0)
(1.9090920371226878, 0.11018401990563226)
(6.0000015121264223, 0.12499997861030247)
(3.5000014762647833, 0.17968741399709434)
(6.0000024706476758, 0.12499994047792382)
(4.3333350226099281, 0.021270729477401704)
(7.5000080296108989, 0.0023498457015363548)
(1.8571432915282671, 0.26317584647323256)
(1.1666668430815492, 0.74925858756042807)
(2.3333340354250929, 0.34374992510194924)
(2.0000001504481775, 1.0)
(2.0000006676808737, 0.38769515457797954)
(2.333334120674551, 0.34374988335916007)
(0.4999999808889366, 1.0)
(1.2500000940301321, 1.0)
(1.3333334431398787, 1.0)
(4.0000009882589076, 0.37499990764586499)
(5.000000834600639, 0.49999996477736747)
(7.5000080296108989, 0.0023498457015363548)
(5.000000504042027, 0.50000008366901638)
(3.6000018244190777, 0.010622005411812137)
(0, 999)
(2.0000010702206552, 0.043558442031598782)
(4.6666708942221424, 0.01272579949754093)
(1.6153851191690349, 0.22948081764471201)
(1.2857144861998986, 0.59661464820817234)
(13.000006423683693, 0.031249978461503649)
(8.0000046737661172, 0.039062461443929559)
(0.49999997045634548, 1.0)
(2.1666689484681463, 0.033552314903826264)
(2.5714296740994422, 0.043285196314466923)
(2.6666677062216153, 0.052478734113600614)
(1.166666764036786, 1.0)
(1.0, 1.0)
(1.500000453638201, 0.36159446795641736)
(0.0, 1.0)
(1.5000001512126422, 0.75390640324785418)
(1.6666672575402461, 0.30745613520116655)
(2.7500015853329116, 0.11846911917247099)
(1.4000006917822039, 0.40503188071466706)
(3.000000177261922, 1.0)
(0.0, 1.0)
(1.0, 1.0)
(2.0000006748639581, 0.38769516738423254)
(6.0000035084982262, 0.0014896360293404774)
(0.0, 1.0)
(0.57142843024872747, 0.54882799335800447)
(1.6363640828997743, 0.26493073248719001)
(3.000000253073824, 1.0)
(1.0, 1.0)
(1.4285717862576708, 0.62905863590799593)
(3.000000177261922, 1.0)
(15.000017526633179, 0.00051879680206669786)
(2.6666671864439788, 0.22656241918863221)
(4.6666708942221424, 0.01272579949754093)
(5.00000075224086, 0.49999997751179182)
(1.2500000940301321, 1.0)
(0.49999995782102752, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(2.5714309575567214, 0.043285139996999789)
(8.0000021404396744, 0.039062492861853947)
(0.33333328318394456, 0.62499998631473974)
(1.9000014271691783, 0.13604569590648111)
(5.0000007796658776, 0.21874994071468304)
(1.6666672230674877, 0.45449810768654975)
(2.3333342742123753, 0.11531822750442913)
(2.1428585546568613, 0.13380032061010302)
(1.2500002215775923, 0.70110799493505183)
(2.7500015853329116, 0.11846911917247099)
(2.2222231751477408, 0.061428267009573427)
(0, 999)
(2.5000014333310707, 0.016673813678971954)
(0, 999)
(1.5714290960351036, 0.48068216307372619)
(1.8000005613597161, 0.18493316772311064)
(3.000000253073824, 1.0)
(4.0000009882589076, 0.37499990764586499)
(2.1428584794285208, 0.022628779418448555)
(0.0, 1.0)
(3.2500024674723873, 0.049041667068241993)
(0, 999)
(2.1111119340922087, 0.087158441865107045)
(1.0909091553680155, 1.0)
(1.0, 1.0)
(2.0000000764442567, 1.0)
(2.4000014021303033, 0.14346297869295188)
(0.87499996588961526, 1.0)
(1.0, 1.0)
(2.3333356392740132, 0.042773816603743978)
(3.0000018053794895, 0.076812661937559396)
(1.312500387760924, 0.51137560420677119)
(3.000000225672241, 1.0)
(2.4285732554442179, 0.063914541268809744)
(2.66(0.49999995826996974, 1.0)
(5.000001669201767, 0.21874992297112789)
(2.6250028103652032, 0.02411945956706292)
(0.33333330785191545, 0.62500010043836174)
(13.000006579922202, 0.031249979589344265)
(1.0, 1.0)
(0.8333332913298237, 1.0)
(1.714286429658318, 0.3592832390951356)
(1.0, 1.0)
(2.5000024706505246, 0.035698031710657302)
(0.49999997045634548, 1.0)
(2.5000012519018475, 0.17956528396859484)
(1.6363642137213468, 0.26493077258390568)
(4.0000006048505083, 0.37500001040149672)
(3.5000028824241878, 0.030883725055495095)
(1.333333533930994, 0.7905273521837165)
(1.7142862207486926, 0.35928331065389502)
(1.0, 1.0)
(1.4545457380604405, 0.44206817222028955)
(1.235294409608225, 0.62710247741343217)
(2.3750013168109554, 0.05223891139544104)
(3.000001418096339, 0.076812680805031203)
(1.0, 1.0)
(5.000000382221275, 0.50000004720400282)
(2.8888925832341417, 0.0059880890967862147)
(6.3333384409637068, 0.00085544333831234179)
(1.333333533930994, 0.7905273521837165)
(0.74999995568451294, 1.0)
(2.5000005641807932, 0.45312498306393401)
(1.4705888282854394, 0.27995602355612792)
(2.2222231751477408, 0.061428267009573427)
(3.0000006048505687, 0.28906250558535906)
(1.222222423534338, 0.82380283605442006)
(1.4000004963339827, 0.40503205146535198)
(1.4000004724050097, 0.54125593017858642)
(3.000000225672241, 1.0)
(1.6000001871198324, 0.58105451190831681)
(1.5714290960351036, 0.48068216307372619)
(1.6666669174136859, 0.72656253460937714)
(0.0, 0.49999996466705393)
(3.0000003024252386, 0.62500005055905239)
(1.5000003385085778, 0.60723871204792168)
(5.0000010080842303, 0.21874997219224068)
(1.0, 1.0)
(2.2222242353448722, 0.06142818739780672)
(1.5000004093248409, 0.31050445712026287)
(1.0909091458955229, 1.0)
(2.000000166920135, 1.0)
(2.7500015853329116, 0.11846911917247099)
(1.9000008619126254, 0.13604582900118456)
(1.0, 1.0)
(0.49999998050835609, 1.0)
(1.0, 1.0)
(1.0, 1.0)
(2.333334908016699, 0.11531814055552184)
(2.0000011810125242, 0.18924692056499551)
(0.88888882202300201, 1.0)
(7.0000021169770976, 0.070312477326281098)
(0, 999)
(1.1666667356018849, 1.0)
(5.000000823548921, 0.49999996466705393)
(0.49999998050835609, 1.0)
(1.7142862207486926, 0.35928331065389502)
(3.0000030368903725, 0.022655775823522829)
(1.666667303702698, 0.15385980744187783)
(1.1875001795651303, 0.7358787867662564)
(3.5000013164220491, 0.17968744740918874)
(2.5000006259506624, 0.45312489902573172)
(2.1428581557832791, 0.13380040061001836)
(1.333333412116426, 1.0)
(4.0000007090478347, 0.37499999255625505)
(4.0000018053789459, 0.10937493927558323)
(6.0000045134487232, 0.012939431392265374)
(1.333333533930994, 0.7905273521837165)
(1.2000002003043291, 0.83181176999917383)
(4.0000021271445085, 0.035156214533668295)
(5.0000022933288362, 0.0075378326991806053)
(2.5000013294655536, 0.07835380754164202)
(4.0000039530395375, 0.011817897993727105)
(2.0000001008084078, 1.0)
(3.2000028988956606, 0.026603633306023503)
(1.7500002646221373, 0.54882815789445427)
(1.5714290960351036, 0.48068216307372619)
(2.1666672579134745, 0.16706835852957108)
(1.2000002003043291, 0.83181176999917383)
(2.0000001008084078, 1.0)
(3.5000013164220491, 0.17968744740918874)
(5.000000834600639, 0.49999996477736747)
(0.0, 1.0)
(2.3333348706262336, 0.1153181479957697)
(2.0000006237329693, 0.15158950364538221)
(1.6666675067377057, 0.15385975524324863)
(2.200001087085425, 0.21011335595213135)
(1.3333336671738818, 0.66362364451535838)
(4.6666709970459221, 0.012725798886467882)
(3.5000031020873918, 0.0059245940822579305)
(3.000000116949861, 1.0)
(1.9090920371226878, 0.11018401990563226)
(2.3333347602942074, 0.016588964562137411)
(4.0000020245918737, 0.10937492172495708)
(2.3333349877799421, 0.042773861986224904)
(4.0000039530395375, 0.011817897993727105)
(3.000000177261922, 1.0)
(3.666669082412056, 0.057372973196818569)
(2.4000012637656423, 0.14346302236445713)
(0, 999)
(3.0000009026893371, 0.28906244953922278)
(3.0000002338997449, 0.62499984866489444)
(3.0000006879984933, 0.14599605985958541)
(2.6666677914399299, 0.22656238087073724)
(3.5000013164220491, 0.17968744740918874)
(0.0, 1.0)
(3.0000018053794895, 0.0768126619(2.0000003545239591, 0.50781253883745336)
(1.8000004254288264, 0.42395011824011175)
(4.3333369888479805, 0.021270710225017163)
(8.0000047240477059, 0.039062463863744783)
(1.6666675067377057, 0.15385975524324863)
(1.5000000886309741, 1.0)
(1.7500002646221373, 0.54882815789445427)
(1.0, 1.0)
(1.875000501665683, 0.21003955902819318)
(2.6000017546470309, 0.096252313492068226)
(1.0, 1.0)
(2.5000012519018475, 0.17956528396859484)
(5.000000834600639, 0.49999996477736747)
(1.6666669174136859, 0.72656253460937714)
(1.7500005292444611, 0.28627861792324849)
(4.3333398527661329, 0.00053504882706239838)
(5.2500073501859168, 0.00091051526747775542)
(5.5000040765703444, 0.022460902249249525)
(1.0, 1.0)
(3.0000020245925572, 0.076812645527142148)
(1.0, 1.0)
(1.6000001871198324, 0.58105451190831681)
(1.071428634736455, 1.0)
(1.7500004428794351, 0.54882799450288988)
(0.0, 1.0)
(2.0000000764442567, 1.0)
(2.500000292374704, 0.45312490316316695)
(1.4166669374068972, 0.4582582688677167)
(0, 999)
(0.49999997045634548, 1.0)
(2.111112175200772, 0.087158459086162793)
(2.1000008829318046, 0.070755473120389462)
(2.1428585546568613, 0.13380032061010302)
(9.0000042542882639, 0.02148435921680298)
(1.0, 1.0)
(2.250000664732541, 0.26684563203416317)
(1.7000004548435874, 0.24778844965565267)
(0.66666661176340303, 1.0)
(2.2500004299990581, 0.26684564878048511)
(6.5000060315991686, 0.0073852363435055503)
(13.000005867480471, 0.031249982407511031)
(1.2727274651798042, 0.69003797310544468)
(2.3750010184391082, 0.052238916976948366)
(3.7500034427315176, 0.019210767967399615)
(1.0, 1.0)
(0.0, 1.0)
(0.49999995782102752, 1.0)
(3.5000026462232396, 0.0059245965057812197)
(3.000000114666378, 1.0)
(0, 999)
(1.7142862207486926, 0.35928331065389502)
(1.2000000604850569, 1.0)
(1.0, 1.0)
(0.0, 1.0)
(3.000000253073824, 1.0)
(2.0000000764442567, 1.0)
(9.000003004562805, 0.1249999567249115)
(0, 999)
(11.000004137325663, 0.062499977506911851)
(17.000005198210538, 0.0078124964573310571)
(0.49999997045634548, 1.0)
(0, 999)
(0.0, 1.0)
(0, 999)
(2.4000009926674375, 0.14346304429185908)
(1.8571437971323379, 0.26317575394842541)
(3.000000116949861, 1.0)
(2.7500015853329116, 0.11846911917247099)
(2.272728488886969, 0.028816671566684555)
(3.0000020030432903, 0.076812642244968879)
(2.2500011340955028, 0.075518609795526895)
(3.000000116949861, 1.0)
(2.1428585546568613, 0.13380032061010302)
(2.0000011694999555, 0.035697715082833793)
(1.3333334372887957, 0.79052723750914367)
(3.666669082412056, 0.057372973196818569)
(4.6666705281733778, 0.012725804163308497)
(3.666669114830484, 0.057372971540783628)
(2.0000003118663874, 0.38769517000800752)
(1.5000001772619795, 0.75390629681893051)
(6.0000017726197958, 0.124999973903653)
(0.0, 1.0)
(1.875000775521573, 0.21003949670568361)
(1.6363640828997743, 0.26493073248719001)
(2.0000006237329693, 0.15158950364538221)
(3.000000253073824, 1.0)
(4.6666692540840327, 0.012725813117718768)
(3.0000020245925572, 0.076812645527142148)
(1.4736847174729419, 0.24296003289809656)
(1.3846159686327639, 0.4731293473240703)
(1.5000003385085778, 0.60723871204792168)
(2.4285732554442179, 0.063914541268809744)
(3.000000116949861, 1.0)
(1.0, 1.0)
(2.000000907276402, 0.12207800706503287)
(3.000000253073824, 1.0)
(2.0000002016168361, 0.68750006521493778)
(1.9230780862522079, 0.072951260564421083)
(2.2000007799529406, 0.21011344141680927)
(4.0000006048505083, 0.37500001040149672)
(3.5000026755516385, 0.0011932387232162851)
(0, 999)
(1.1000000905904521, 1.0)
(1.0, 1.0)
(1.4000002822637125, 0.54125610994671103)
(2.0000000764442567, 1.0)
(7.0000035053242957, 0.070312444876542049)
(1.3750003397141954, 0.64760570573835108)
(2.5454561994319218, 0.0094752792363878412)
(6.0000050076082259, 0.012939427218513566)
(1.7500006139872613, 0.16275548658343336)
(1.1666667254715861, 1.0)
(2.0000010015216452, 0.23788432574892665)
(3.2500044006171396, 0.0029350381415847327)
(1.3333334372887957, 0.79052723750914367)
(5.0000065884013996, 0.0015438716720326501)
(2.7500015853329116, 0.11846911917247099)
(0, 999)
(1.5000001128361418, 1.0)
(0.0, 0.50000002758950468)
(1.6666674463333038, 0.111402690(1.8750010809091595, 0.21003938128323291)
(1.2631581361399606, 0.54238385937956823)
(4.2000039706718617, 0.0024939092332050402)
(20.000031294906648, 2.0980686229382698e-05)
(3.0000003545238965, 0.62500003959865591)
(5.000000834600639, 0.49999996477736747)
(1.3846156544998636, 0.47312942407466674)
(0.49999995882255571, 1.0)
(0, 999)
(3.0000018053794895, 0.076812661937559396)
(1.0, 1.0)
(0.3333332770947034, 0.62499990317585352)
(3.0000006048505687, 0.28906250558535906)
(0.66666664118524777, 1.0)
(2.000000907276402, 0.12207800706503287)
(5.000000823548921, 0.49999996466705393)
(1.0, 1.0)
(3.000000253073824, 1.0)
(2.0000000764442567, 1.0)
(1.8888900256097356, 0.16863733833994049)
(1.7500002046623087, 0.54882798934674937)
(14.000014988605777, 0.0009765593104278554)
(1.5454552429877924, 0.344928213404607)
(3.000000253073824, 1.0)
(2.0000001559331695, 0.68749987672880908)
(3.000000250380171, 1.0)
(0.49999998050835609, 1.0)
(0.0, 1.0)
(4.5000025941807005, 0.065429625178288445)
(1.2500003163426672, 0.70110781450053927)
(1.714286429658318, 0.3592832390951356)
(1.5000003545240848, 0.50344459908349026)
(2.0000010702206552, 0.043558442031598782)
(2.3333341122942879, 0.34374987166903392)
(0.0, 1.0)
(5.000000382221275, 0.50000004720400282)
(1.5555559475884897, 0.40487279414236377)
(3.000000253073824, 1.0)
(1.1666667254715861, 1.0)
(2.5000024706505246, 0.035698031710657302)
(1.9090916387866153, 0.11018407916219908)
(2.0000011529696753, 0.18924693520284752)
(4.0000009173312892, 0.1093749789024713)
(1.6666669174136859, 0.72656253460937714)
(2.6666677062216153, 0.052478734113600614)
(3.5000013377751036, 0.030883764914401202)
(2.272728488886969, 0.028816671566684555)
(0, 999)
